path,split,group,attention,person,workspace,phone,gaze,note,pack_label
train/at_desk/main_at_desk_470af508e9cd.jpg,train,img_fa47d627cb0a,unfocused,face_or_body,True,none,elsewhere,Student looking away from screen while holding a pen.,at_desk
train/at_desk/at_desk_p6627401.jpg,train,img_fa5282ca16e7,,hands_only,True,idle,unclear,"Phone is on the table, not being used.",at_desk
train/away/away_p30767131.jpg,train,img_fa574864b679,,none,False,none,unclear,"No person visible, only white chairs on grass.",away
eval/distracted/distracted_148.jpg,eval,img_faa9cfcfbb06,phone,face_or_body,False,in_use,phone,Person sitting on bed looking at phone.,distracted
train/at_desk/main_at_desk_b9567abea4ed.jpg,train,img_fabd96d078a5,,none,False,none,unclear,"Image is a chart, not a student.",at_desk
train/away/away_p14776716.jpg,train,img_facffb428a6c,,none,False,none,unclear,"Image shows a white car, no person or workspace.",away
eval/at_desk/at_desk_p34774330.jpg,eval,img_faeacfcd4395,focused,face_or_body,True,none,work,Man looking at laptop screen while seated at desk.,at_desk
eval/away/away_p20432893.jpg,eval,img_fafe12663312,,none,True,none,unclear,Laptop open on desk; no person visible in frame.,away
train/away/main_away_1a281c50e48a.jpg,train,img_fb8285fc8f87,,none,True,none,unclear,"Empty office with desks and computers, no people visible.",away
train/at_desk/main_at_desk_e9471d4da7fe.jpg,train,img_fb8658b10fd3,,hands_only,True,none,work,"Person typing on laptop, focused on work.",at_desk
train/away/away_p6044914.jpg,train,img_fb875a5f72b0,,none,True,none,unclear,Empty workspace with no person present.,away
eval/away/away_p3359003.jpg,eval,img_fbdc8ba5f3a2,,none,True,none,unclear,Empty room with no person visible.,away
train/at_desk/at_desk_p5621947.jpg,train,img_fbf4fc07c27c,focused,face_or_body,True,none,work,Student looking at computer monitor while wearing headphones.,at_desk
train/uncertain/main_uncertain_aea93fe615c7.jpg,train,img_fc06a7ef6398,,none,True,none,unclear,No person visible; pink mesh cup with stationery on desk.,uncertain
train/at_desk/at_desk_p12245151.jpg,train,img_fc2238bf6e35,,face_or_body,False,none,camera,Girl smiling at camera in outdoor setting.,at_desk
train/distracted/distracted_240.jpg,train,img_fc73935f004e,phone,face_or_body,True,in_use,phone,Student holding phone while laptop is open on desk.,distracted
train/distracted/distracted_398.jpg,train,img_fc7e50256512,phone,face_or_body,True,in_use,phone,Man looking at phone while sitting at desk with laptop.,distracted
train/at_desk/at_desk_p35730079.jpg,train,img_fcaf2200443e,focused,face_or_body,True,none,work,Student looking at laptop screen.,at_desk
train/away/away_p260689.jpg,train,img_fcc897f9837f,,none,True,none,unclear,"Empty conference room, no person visible.",away
train/away/rafast_chair_00012.jpg,train,img_fcd1ac39003b,,none,False,none,unclear,Image shows an empty office chair with no person visible.,away
eval/away/away_p35683089.jpg,eval,img_fcd5f399113b,,none,False,none,unclear,"Empty classroom with desks, no person visible.",away
train/distracted/distracted_279.jpg,train,img_fd040a094958,phone,face_or_body,True,in_use,phone,Student standing at desk looking at phone.,distracted
train/away/main_away_943c20577f07.jpg,train,img_fd188f82fad6,phone,face_or_body,True,in_use,camera,"Man sitting at desk holding phone to ear, looking at camera.",away
train/at_desk/main_at_desk_bb601f7d181e.jpg,train,img_fd426af115a1,focused,face_or_body,True,none,work,Person in uniform typing on a laptop at a desk.,at_desk
train/distracted/distracted_220.jpg,train,img_fd4925d04ee1,phone,face_or_body,False,in_use,phone,Girl looking intently at a smartphone screen held in hands.,distracted
train/distracted/distracted_400.jpg,train,img_fd4f5fe8870d,phone,face_or_body,True,in_use,phone,Student looking at phone while resting chin on hand.,distracted
train/away/rafast_chair_00010.jpg,train,img_fd753fca7b36,,none,True,none,unclear,Empty office chair visible. No person present.,away
train/away/main_away_52382c90ea20.jpg,train,img_fdbb49d9f1b3,,face_or_body,False,none,elsewhere,"Meeting setting, main person looking at another person.",away
train/away/away_011.jpg,train,img_fe54aed2c0f6,,none,True,none,unclear,"Empty workspace with laptop, no person visible.",away
train/away/away_p29431263.jpg,train,img_fe64c4fbc292,,none,False,none,unclear,"Image shows abstract blue lines, no person or desk visible.",away
eval/away/rafast_chair_00092.jpg,eval,img_fe7efd057ed3,,none,False,none,unclear,"Image shows an empty chair, no person present.",away
train/at_desk/main_at_desk_661fc1515217.jpg,train,img_fea6ccb6bff4,,none,True,none,unclear,A cat is sitting on a desk looking at a laptop.,at_desk
eval/at_desk/at_desk_p3987066.jpg,eval,img_fec97c815e87,,hands_only,True,none,work,"Hands typing on laptop keyboard, screen shows code.",at_desk
train/at_desk/at_desk_p6889213.jpg,train,img_ff154aeee558,focused,face_or_body,True,none,work,"Woman typing on laptop at table, focused on screen.",at_desk
train/away/away_p3983719.jpg,train,img_ff4529076085,,none,False,none,unclear,"Empty room with a single chair, no person or workspace visible.",away
train/at_desk/at_desk_p35184839.jpg,train,img_ff7322a3f159,focused,face_or_body,True,none,work,"Student looking at laptop screen, hands on keyboard.",at_desk
train/distracted/distracted_334.jpg,train,img_ffaf22f4d4a0,phone,face_or_body,False,in_use,camera,Students taking a selfie with a phone.,distracted
eval/at_desk/at_desk_p6893890.jpg,eval,img_ffbfc6b7eac0,,hands_only,True,none,work,"Hands typing on laptop keyboard, workspace environment.",at_desk
train/away/away_p1181526.jpg,train,img_fff57742a1c1,focused,face_or_body,True,idle,work,Person seated at desk facing dual monitors.,away
eval/at_desk/at_desk_p7005399.jpg,eval,img_fff7512cbdea,focused,face_or_body,True,none,work,Student writing in a notebook at a desk.,at_desk
train/away/away_p4064835.jpg,train,img_fffab2388783,,none,True,none,unclear,No person visible in the frame.,away
attention-proxies/hard_negative_down/hard_negative_down_p18814834.jpg,train,apx_hard_negative_down_c69d9fb03a6f,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; C.T. PHAT / Pexels; https://www.pexels.com/photo/18814834/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p18870250.jpg,train,apx_hard_negative_down_86ba748df471,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; World Sikh Organization of Canada / Pexels; https://www.pexels.com/photo/18870250/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p18870253.jpg,train,apx_hard_negative_down_36a44619e90c,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; World Sikh Organization of Canada / Pexels; https://www.pexels.com/photo/18870253/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p19314243.jpg,eval,apx_hard_negative_down_91ade892d48b,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; C.T. PHAT / Pexels; https://www.pexels.com/photo/19314243/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p207756.jpg,eval,apx_hard_negative_down_b723793b1f6b,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Pixabay / Pexels; https://www.pexels.com/photo/207756/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p267491.jpg,train,apx_hard_negative_down_6552830eceb4,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Pixabay / Pexels; https://www.pexels.com/photo/267491/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p29559591.jpg,eval,apx_hard_negative_down_b9d42a5a5070,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Beniam / Pexels; https://www.pexels.com/photo/29559591/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p31864438.jpg,train,apx_hard_negative_down_78aeb36686b2,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Bhupindra International Public School / Pexels; https://www.pexels.com/photo/31864438/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p3202028.jpg,train,apx_hard_negative_down_7515ce15b97b,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; cottonbro studio / Pexels; https://www.pexels.com/photo/3202028/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p35745677.jpg,train,apx_hard_negative_down_4e05214c9c46,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Ahmet Kurt / Pexels; https://www.pexels.com/photo/35745677/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p36812785.jpg,eval,apx_hard_negative_down_7d9c9833f53b,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Vitaly Gariev / Pexels; https://www.pexels.com/photo/36812785/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p37757926.jpg,train,apx_hard_negative_down_81d58413520c,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Gera Cejas / Pexels; https://www.pexels.com/photo/37757926/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p37757956.jpg,train,apx_hard_negative_down_6073932d217f,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Gera Cejas / Pexels; https://www.pexels.com/photo/37757956/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p37757978.jpg,train,apx_hard_negative_down_c062c3a443e5,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Gera Cejas / Pexels; https://www.pexels.com/photo/37757978/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p37761860.jpg,eval,apx_hard_negative_down_2cb82c4795b9,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Irene Vega / Pexels; https://www.pexels.com/photo/37761860/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p37762601.jpg,eval,apx_hard_negative_down_479de1ff0d70,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Gera Cejas / Pexels; https://www.pexels.com/photo/37762601/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p37811260.jpg,eval,apx_hard_negative_down_6d873dbc7958,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Eduard Perez / Pexels; https://www.pexels.com/photo/37811260/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p37812834.jpg,eval,apx_hard_negative_down_5e802dd04976,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Kari Alfonso / Pexels; https://www.pexels.com/photo/37812834/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p37812837.jpg,train,apx_hard_negative_down_5e9ac805119c,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Kari Alfonso / Pexels; https://www.pexels.com/photo/37812837/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p37831181.jpg,train,apx_hard_negative_down_2baf7a4e6b45,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Eduard Perez / Pexels; https://www.pexels.com/photo/37831181/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p37851292.jpg,train,apx_hard_negative_down_2035b3599302,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Franco Solis / Pexels; https://www.pexels.com/photo/37851292/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p38706028.jpg,train,apx_hard_negative_down_a156221d2d72,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Mirko Meister / Pexels; https://www.pexels.com/photo/38706028/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p461069.jpg,eval,apx_hard_negative_down_f52d06d31fe7,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Pixabay / Pexels; https://www.pexels.com/photo/461069/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p5212343.jpg,eval,apx_hard_negative_down_d04805921e18,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Max Fischer / Pexels; https://www.pexels.com/photo/5212343/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p5212344.jpg,train,apx_hard_negative_down_e7895375db0f,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Max Fischer / Pexels; https://www.pexels.com/photo/5212344/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p5303501.jpg,train,apx_hard_negative_down_d75215aef1a3,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Tima Miroshnichenko / Pexels; https://www.pexels.com/photo/5303501/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p5425608.jpg,train,apx_hard_negative_down_7bfe58ecf7d1,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Anna Tarazevich / Pexels; https://www.pexels.com/photo/5425608/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p5425617.jpg,train,apx_hard_negative_down_557fafebc246,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Anna Tarazevich / Pexels; https://www.pexels.com/photo/5425617/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p5905479.jpg,train,apx_hard_negative_down_f716c0daf829,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Katerina Holmes / Pexels; https://www.pexels.com/photo/5905479/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p5905959.jpg,train,apx_hard_negative_down_41213c8baaed,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Katerina Holmes / Pexels; https://www.pexels.com/photo/5905959/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p6237967.jpg,train,apx_hard_negative_down_4d47da625d31,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Monstera Production / Pexels; https://www.pexels.com/photo/6237967/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p6237991.jpg,eval,apx_hard_negative_down_7eb2992f4d9e,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Monstera Production / Pexels; https://www.pexels.com/photo/6237991/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p6345283.jpg,train,apx_hard_negative_down_1dd7771e6fd2,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; https://kaboompics.com/ / Pexels; https://www.pexels.com/photo/6345283/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p6936012.jpg,eval,apx_hard_negative_down_932f0991bb7b,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; RDNE Stock project / Pexels; https://www.pexels.com/photo/6936012/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p8005643.jpg,eval,apx_hard_negative_down_ee76f8aa5096,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; https://kaboompics.com/ / Pexels; https://www.pexels.com/photo/8005643/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p8419171.jpg,eval,apx_hard_negative_down_051e7acb7aad,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; RDNE Stock project / Pexels; https://www.pexels.com/photo/8419171/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p8423070.jpg,eval,apx_hard_negative_down_710d9a6f83d1,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Pavel Danilyuk / Pexels; https://www.pexels.com/photo/8423070/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p8499500.jpg,train,apx_hard_negative_down_f7825d485042,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; RDNE Stock project / Pexels; https://www.pexels.com/photo/8499500/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p8499635.jpg,train,apx_hard_negative_down_a7a14fa7e6ee,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; RDNE Stock project / Pexels; https://www.pexels.com/photo/8499635/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p8500288.jpg,eval,apx_hard_negative_down_4b607674dd1b,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; RDNE Stock project / Pexels; https://www.pexels.com/photo/8500288/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p8500358.jpg,train,apx_hard_negative_down_bf20946b67d2,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; RDNE Stock project / Pexels; https://www.pexels.com/photo/8500358/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p8500425.jpg,eval,apx_hard_negative_down_cd1b5a3c9389,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; RDNE Stock project / Pexels; https://www.pexels.com/photo/8500425/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p8617947.jpg,train,apx_hard_negative_down_3676b45727b3,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Yan Krukau / Pexels; https://www.pexels.com/photo/8617947/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p8618018.jpg,eval,apx_hard_negative_down_107059cc277e,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Yan Krukau / Pexels; https://www.pexels.com/photo/8618018/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p8618022.jpg,eval,apx_hard_negative_down_56c61c4d0830,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Yan Krukau / Pexels; https://www.pexels.com/photo/8618022/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p9159388.jpg,train,apx_hard_negative_down_e8f5750c4529,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Mikhail Nilov / Pexels; https://www.pexels.com/photo/9159388/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p9489781.jpg,train,apx_hard_negative_down_b704bc010bb8,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Yaroslav Shuraev / Pexels; https://www.pexels.com/photo/9489781/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_p9872280.jpg,train,apx_hard_negative_down_881a3a1d0aaa,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Pexels; Ron Lach / Pexels; https://www.pexels.com/photo/9872280/",at_desk
attention-proxies/hard_negative_down/hard_negative_down_wm6608805.jpg,eval,apx_hard_negative_down_2be9c17cb4a4,focused,face_or_body,True,none,work,"stock proxy (hard_negative_down), not first-person webcam; label derived from the bucket, not annotated; Public domain; Moshe Pridan / Wikimedia Commons; https://commons.wikimedia.org/wiki/File%3AUlpan_1955.jpg",at_desk
attention-proxies/webcam_angle/webcam_angle_p12911737.jpg,train,apx_webcam_angle_9d6f22830f15,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Mizuno K / Pexels; https://www.pexels.com/photo/12911737/",at_desk
attention-proxies/webcam_angle/webcam_angle_p13929795.jpg,train,apx_webcam_angle_aeedc2780f98,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Mizuno K / Pexels; https://www.pexels.com/photo/13929795/",at_desk
attention-proxies/webcam_angle/webcam_angle_p3783839.jpg,eval,apx_webcam_angle_312c4835278b,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Andrea Piacquadio / Pexels; https://www.pexels.com/photo/3783839/",at_desk
attention-proxies/webcam_angle/webcam_angle_p39191077.jpg,train,apx_webcam_angle_1695f49e10d4,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Vitaly Gariev / Pexels; https://www.pexels.com/photo/39191077/",at_desk
attention-proxies/webcam_angle/webcam_angle_p39192374.jpg,train,apx_webcam_angle_968bddccf8be,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Vitaly Gariev / Pexels; https://www.pexels.com/photo/39192374/",at_desk
attention-proxies/webcam_angle/webcam_angle_p4031707.jpg,train,apx_webcam_angle_217d903746bb,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Edward Jenner / Pexels; https://www.pexels.com/photo/4031707/",at_desk
attention-proxies/webcam_angle/webcam_angle_p4226140.jpg,train,apx_webcam_angle_9bdf189bfa74,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Anna Shvets / Pexels; https://www.pexels.com/photo/4226140/",at_desk
attention-proxies/webcam_angle/webcam_angle_p4226256.jpg,eval,apx_webcam_angle_52a951fd9db7,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Anna Shvets / Pexels; https://www.pexels.com/photo/4226256/",at_desk
attention-proxies/webcam_angle/webcam_angle_p4226261.jpg,train,apx_webcam_angle_c5d6387b727c,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Anna Shvets / Pexels; https://www.pexels.com/photo/4226261/",at_desk
attention-proxies/webcam_angle/webcam_angle_p5700183.jpg,train,apx_webcam_angle_fad1ed7f8617,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Alex Green / Pexels; https://www.pexels.com/photo/5700183/",at_desk
attention-proxies/webcam_angle/webcam_angle_p5708413.jpg,train,apx_webcam_angle_82ad52f551b1,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Tima Miroshnichenko / Pexels; https://www.pexels.com/photo/5708413/",at_desk
attention-proxies/webcam_angle/webcam_angle_p5905961.jpg,eval,apx_webcam_angle_9cc978fcccea,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Katerina Holmes / Pexels; https://www.pexels.com/photo/5905961/",at_desk
attention-proxies/webcam_angle/webcam_angle_p5917730.jpg,train,apx_webcam_angle_9e2e88e6c945,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Jack Sparrow / Pexels; https://www.pexels.com/photo/5917730/",at_desk
attention-proxies/webcam_angle/webcam_angle_p5917841.jpg,eval,apx_webcam_angle_795dc60d87ed,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Jack Sparrow / Pexels; https://www.pexels.com/photo/5917841/",at_desk
attention-proxies/webcam_angle/webcam_angle_p6267021.jpg,train,apx_webcam_angle_5a7335673024,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Antoni Shkraba / Pexels; https://www.pexels.com/photo/6267021/",at_desk
attention-proxies/webcam_angle/webcam_angle_p6285269.jpg,train,apx_webcam_angle_9d8c24db1ed8,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Gustavo Fring / Pexels; https://www.pexels.com/photo/6285269/",at_desk
attention-proxies/webcam_angle/webcam_angle_p6285275.jpg,train,apx_webcam_angle_4f2501cdc4d1,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Gustavo Fring / Pexels; https://www.pexels.com/photo/6285275/",at_desk
attention-proxies/webcam_angle/webcam_angle_p6321233.jpg,eval,apx_webcam_angle_20849582d7ef,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; cottonbro studio / Pexels; https://www.pexels.com/photo/6321233/",at_desk
attention-proxies/webcam_angle/webcam_angle_p6321235.jpg,train,apx_webcam_angle_f920fcb75f0f,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; cottonbro studio / Pexels; https://www.pexels.com/photo/6321235/",at_desk
attention-proxies/webcam_angle/webcam_angle_p6321241.jpg,eval,apx_webcam_angle_17fe7b9c37fb,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; cottonbro studio / Pexels; https://www.pexels.com/photo/6321241/",at_desk
attention-proxies/webcam_angle/webcam_angle_p6325952.jpg,train,apx_webcam_angle_51abffa91e66,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Vanessa Garcia / Pexels; https://www.pexels.com/photo/6325952/",at_desk
attention-proxies/webcam_angle/webcam_angle_p6325955.jpg,train,apx_webcam_angle_512fe981d51b,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Vanessa Garcia / Pexels; https://www.pexels.com/photo/6325955/",at_desk
attention-proxies/webcam_angle/webcam_angle_p6585017.jpg,train,apx_webcam_angle_2d69d5c35aa6,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Artem Podrez / Pexels; https://www.pexels.com/photo/6585017/",at_desk
attention-proxies/webcam_angle/webcam_angle_p6937685.jpg,train,apx_webcam_angle_890e9f4f73bb,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Diva Plavalaguna / Pexels; https://www.pexels.com/photo/6937685/",at_desk
attention-proxies/webcam_angle/webcam_angle_p6937689.jpg,train,apx_webcam_angle_8e23492b8993,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Diva Plavalaguna / Pexels; https://www.pexels.com/photo/6937689/",at_desk
attention-proxies/webcam_angle/webcam_angle_p6937715.jpg,eval,apx_webcam_angle_a1a199484a6a,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Diva Plavalaguna / Pexels; https://www.pexels.com/photo/6937715/",at_desk
attention-proxies/webcam_angle/webcam_angle_p6937748.jpg,train,apx_webcam_angle_988719e4c431,focused,face_or_body,True,none,work,"stock proxy (webcam_angle), not first-person webcam; label derived from the bucket, not annotated; Pexels; Diva Plavalaguna / Pexels; https://www.pexels.com/photo/6937748/",at_desk
